count,movie_title,imdb_score,year,gross,budget,profit_markup_pr,continent,genre,mycolor,num_critic_for_reviews,country,lat,long,code
1,City of Ghosts ,6,2002,325491,17500000,-98,Central America,Crime,loss,38,USA,38.883333,-77,US
1,City of Ghosts ,6,2002,325491,17500000,-98,Central America,Drama,loss,38,USA,38.883333,-77,US
1,City of Ghosts ,6,2002,325491,17500000,-98,Central America,Thriller,loss,38,USA,38.883333,-77,US
1,The Others ,7.6,2001,96471845,17000000,467,Central America,Fantasy,profit,239,USA,38.883333,-77,US
1,The Others ,7.6,2001,96471845,17000000,467,Central America,Horror,profit,239,USA,38.883333,-77,US
1,The Others ,7.6,2001,96471845,17000000,467,Central America,Thriller,profit,239,USA,38.883333,-77,US
1,Aliens ,8.4,1986,85200000,18500000,361,Central America,Action,profit,250,USA,38.883333,-77,US
1,Aliens ,8.4,1986,85200000,18500000,361,Central America,Adventure,profit,250,USA,38.883333,-77,US
1,Aliens ,8.4,1986,85200000,18500000,361,Central America,Sci-Fi,profit,250,USA,38.883333,-77,US
1,I Know What You Did Last Summer ,5.6,1997,72219395,17000000,325,Central America,Horror,profit,140,USA,38.883333,-77,US
1,I Know What You Did Last Summer ,5.6,1997,72219395,17000000,325,Central America,Mystery,profit,140,USA,38.883333,-77,US
1,I Know What You Did Last Summer ,5.6,1997,72219395,17000000,325,Central America,Thriller,profit,140,USA,38.883333,-77,US
1,Let's Be Cops ,6.5,2014,82389560,17000000,385,Central America,Comedy,profit,129,USA,38.883333,-77,US
1,I Got the Hook Up ,3.9,1998,10305534,3500000,194,Central America,Comedy,profit,19,USA,38.883333,-77,US
1,Step Up ,6.5,2006,65269010,12000000,444,Central America,Crime,profit,107,USA,38.883333,-77,US
1,Step Up ,6.5,2006,65269010,12000000,444,Central America,Drama,profit,107,USA,38.883333,-77,US
1,Step Up ,6.5,2006,65269010,12000000,444,Central America,Music,profit,107,USA,38.883333,-77,US
1,Step Up ,6.5,2006,65269010,12000000,444,Central America,Romance,profit,107,USA,38.883333,-77,US
1,Good Boy! ,5.1,2003,37566230,17000000,121,Central America,Comedy,profit,52,USA,38.883333,-77,US
1,Good Boy! ,5.1,2003,37566230,17000000,121,Central America,Drama,profit,52,USA,38.883333,-77,US
1,Good Boy! ,5.1,2003,37566230,17000000,121,Central America,Family,profit,52,USA,38.883333,-77,US
1,Good Boy! ,5.1,2003,37566230,17000000,121,Central America,Fantasy,profit,52,USA,38.883333,-77,US
1,Good Boy! ,5.1,2003,37566230,17000000,121,Central America,Sci-Fi,profit,52,USA,38.883333,-77,US
1,The Best Man Holiday ,6.7,2013,70492685,17000000,315,Central America,Comedy,profit,56,USA,38.883333,-77,US
1,The Best Man Holiday ,6.7,2013,70492685,17000000,315,Central America,Drama,profit,56,USA,38.883333,-77,US
1,Pootie Tang ,5.2,2001,3293258,3000000,10,Central America,Action,profit,31,USA,38.883333,-77,US
1,Pootie Tang ,5.2,2001,3293258,3000000,10,Central America,Adventure,profit,31,USA,38.883333,-77,US
1,Pootie Tang ,5.2,2001,3293258,3000000,10,Central America,Comedy,profit,31,USA,38.883333,-77,US
1,Pootie Tang ,5.2,2001,3293258,3000000,10,Central America,Musical,profit,31,USA,38.883333,-77,US
1,Lonesome Jim ,6.6,2005,154077,500000,-69,Central America,Comedy,loss,81,USA,38.883333,-77,US
1,Lonesome Jim ,6.6,2005,154077,500000,-69,Central America,Drama,loss,81,USA,38.883333,-77,US
1,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,7.1,2012,151389,500000,-70,Central America,Documentary,loss,39,USA,38.883333,-77,US
1,TRON: Legacy ,6.8,2010,172051787,170000000,1,Central America,Action,profit,469,USA,38.883333,-77,US
1,TRON: Legacy ,6.8,2010,172051787,170000000,1,Central America,Adventure,profit,469,USA,38.883333,-77,US
1,TRON: Legacy ,6.8,2010,172051787,170000000,1,Central America,Sci-Fi,profit,469,USA,38.883333,-77,US
1,A Night at the Roxbury ,6.2,1998,30324946,17000000,78,Central America,Comedy,profit,63,USA,38.883333,-77,US
1,A Night at the Roxbury ,6.2,1998,30324946,17000000,78,Central America,Music,profit,63,USA,38.883333,-77,US
1,A Night at the Roxbury ,6.2,1998,30324946,17000000,78,Central America,Romance,profit,63,USA,38.883333,-77,US
1,Beastly ,5.6,2011,27854896,17000000,64,Central America,Drama,profit,148,USA,38.883333,-77,US
1,Beastly ,5.6,2011,27854896,17000000,64,Central America,Fantasy,profit,148,USA,38.883333,-77,US
1,Beastly ,5.6,2011,27854896,17000000,64,Central America,Romance,profit,148,USA,38.883333,-77,US
1,Quarantine ,6,2008,31691811,12000000,164,Central America,Horror,profit,198,USA,38.883333,-77,US
1,Quarantine ,6,2008,31691811,12000000,164,Central America,Sci-Fi,profit,198,USA,38.883333,-77,US
1,Quarantine ,6,2008,31691811,12000000,164,Central America,Thriller,profit,198,USA,38.883333,-77,US
1,The Princess Bride ,8.1,1987,30857814,16000000,93,Central America,Adventure,profit,185,USA,38.883333,-77,US
1,The Princess Bride ,8.1,1987,30857814,16000000,93,Central America,Family,profit,185,USA,38.883333,-77,US
1,The Princess Bride ,8.1,1987,30857814,16000000,93,Central America,Fantasy,profit,185,USA,38.883333,-77,US
1,The Princess Bride ,8.1,1987,30857814,16000000,93,Central America,Romance,profit,185,USA,38.883333,-77,US
1,Johnson Family Vacation ,4.3,2004,31179516,12000000,160,Central America,Comedy,profit,45,USA,38.883333,-77,US
1,How High ,6.2,2001,31155435,12000000,160,Central America,Comedy,profit,34,USA,38.883333,-77,US
1,How High ,6.2,2001,31155435,12000000,160,Central America,Fantasy,profit,34,USA,38.883333,-77,US
1,Margin Call ,7.1,2011,5354039,3500000,53,Central America,Biography,profit,290,USA,38.883333,-77,US
1,Margin Call ,7.1,2011,5354039,3500000,53,Central America,Drama,profit,290,USA,38.883333,-77,US
1,Margin Call ,7.1,2011,5354039,3500000,53,Central America,Thriller,profit,290,USA,38.883333,-77,US
1,Choke ,6.5,2008,2926565,3000000,-2,Central America,Comedy,loss,159,USA,38.883333,-77,US
1,Choke ,6.5,2008,2926565,3000000,-2,Central America,Drama,loss,159,USA,38.883333,-77,US
1,Whiplash ,8.5,2014,13092000,3300000,297,Central America,Drama,profit,535,USA,38.883333,-77,US
1,Whiplash ,8.5,2014,13092000,3300000,297,Central America,Music,profit,535,USA,38.883333,-77,US
1,Larry the Cable Guy: Health Inspector ,3.1,2006,15655665,4000000,291,Central America,Comedy,profit,37,USA,38.883333,-77,US
1,Larry the Cable Guy: Health Inspector ,3.1,2006,15655665,4000000,291,Central America,Romance,profit,37,USA,38.883333,-77,US
1,The Adventures of Elmo in Grouchland ,5.8,1999,11634458,17000000,-32,Central America,Adventure,loss,44,USA,38.883333,-77,US
1,The Adventures of Elmo in Grouchland ,5.8,1999,11634458,17000000,-32,Central America,Comedy,loss,44,USA,38.883333,-77,US
1,The Adventures of Elmo in Grouchland ,5.8,1999,11634458,17000000,-32,Central America,Family,loss,44,USA,38.883333,-77,US
1,The Adventures of Elmo in Grouchland ,5.8,1999,11634458,17000000,-32,Central America,Fantasy,loss,44,USA,38.883333,-77,US
1,The Adventures of Elmo in Grouchland ,5.8,1999,11634458,17000000,-32,Central America,Musical,loss,44,USA,38.883333,-77,US
1,Brooklyn's Finest ,6.7,2009,27154426,17000000,60,Central America,Crime,profit,197,USA,38.883333,-77,US
1,Brooklyn's Finest ,6.7,2009,27154426,17000000,60,Central America,Drama,profit,197,USA,38.883333,-77,US
1,Brooklyn's Finest ,6.7,2009,27154426,17000000,60,Central America,Thriller,profit,197,USA,38.883333,-77,US
1,Evil Dead ,6.5,2013,54239856,17000000,219,Central America,Horror,profit,543,USA,38.883333,-77,US
1,My Life in Ruins ,5.9,2009,8662318,17000000,-49,Central America,Comedy,loss,112,USA,38.883333,-77,US
1,My Life in Ruins ,5.9,2009,8662318,17000000,-49,Central America,Romance,loss,112,USA,38.883333,-77,US
1,American Dreamz ,5.5,2006,7156725,19000000,-62,Central America,Comedy,loss,153,USA,38.883333,-77,US
1,American Dreamz ,5.5,2006,7156725,19000000,-62,Central America,Music,loss,153,USA,38.883333,-77,US
1,Beginners ,7.2,2010,5776314,3200000,81,Central America,Comedy,profit,261,USA,38.883333,-77,US
1,Beginners ,7.2,2010,5776314,3200000,81,Central America,Drama,profit,261,USA,38.883333,-77,US
1,Beginners ,7.2,2010,5776314,3200000,81,Central America,Romance,profit,261,USA,38.883333,-77,US
1,Aquamarine ,5.3,2006,18595716,12000000,55,Central America,Comedy,profit,66,USA,38.883333,-77,US
1,Aquamarine ,5.3,2006,18595716,12000000,55,Central America,Family,profit,66,USA,38.883333,-77,US
1,Aquamarine ,5.3,2006,18595716,12000000,55,Central America,Fantasy,profit,66,USA,38.883333,-77,US
1,Aquamarine ,5.3,2006,18595716,12000000,55,Central America,Romance,profit,66,USA,38.883333,-77,US
1,Paper Towns ,6.4,2015,31990064,12000000,167,Central America,Drama,profit,191,USA,38.883333,-77,US
1,Paper Towns ,6.4,2015,31990064,12000000,167,Central America,Mystery,profit,191,USA,38.883333,-77,US
1,Paper Towns ,6.4,2015,31990064,12000000,167,Central America,Romance,profit,191,USA,38.883333,-77,US
1,The Illusionist ,7.6,2006,39825798,16000000,149,Central America,Drama,profit,236,USA,38.883333,-77,US
1,The Illusionist ,7.6,2006,39825798,16000000,149,Central America,Mystery,profit,236,USA,38.883333,-77,US
1,The Illusionist ,7.6,2006,39825798,16000000,149,Central America,Romance,profit,236,USA,38.883333,-77,US
1,The Illusionist ,7.6,2006,39825798,16000000,149,Central America,Thriller,profit,236,USA,38.883333,-77,US
1,Roar ,6.4,1981,2000000,17000000,-88,Central America,Adventure,loss,50,USA,38.883333,-77,US
1,Roar ,6.4,1981,2000000,17000000,-88,Central America,Horror,loss,50,USA,38.883333,-77,US
1,Roar ,6.4,1981,2000000,17000000,-88,Central America,Thriller,loss,50,USA,38.883333,-77,US
1,Paranormal Activity 2 ,5.7,2010,84749884,3000000,2725,Central America,Horror,profit,264,USA,38.883333,-77,US
1,My Dog Skip ,7,2000,34099640,5000000,582,Central America,Drama,profit,79,USA,38.883333,-77,US
1,My Dog Skip ,7,2000,34099640,5000000,582,Central America,Family,profit,79,USA,38.883333,-77,US
1,My Dog Skip ,7,2000,34099640,5000000,582,Central America,Sport,profit,79,USA,38.883333,-77,US
1,Dogma ,7.4,1999,30651422,10000000,207,Central America,Adventure,profit,206,USA,38.883333,-77,US
1,Dogma ,7.4,1999,30651422,10000000,207,Central America,Comedy,profit,206,USA,38.883333,-77,US
1,Dogma ,7.4,1999,30651422,10000000,207,Central America,Drama,profit,206,USA,38.883333,-77,US
1,Dogma ,7.4,1999,30651422,10000000,207,Central America,Fantasy,profit,206,USA,38.883333,-77,US
1,QuinceaÃ±era ,7.1,2006,1689999,400000,322,Central America,Drama,profit,69,USA,38.883333,-77,US
1,"Good Night, and Good Luck. ",7.5,2005,31501218,7500000,320,Central America,Biography,profit,351,USA,38.883333,-77,US
1,"Good Night, and Good Luck. ",7.5,2005,31501218,7500000,320,Central America,Drama,profit,351,USA,38.883333,-77,US
1,"Good Night, and Good Luck. ",7.5,2005,31501218,7500000,320,Central America,History,profit,351,USA,38.883333,-77,US
1,The Purge ,5.7,2013,64423650,3000000,2047,Central America,Horror,profit,361,USA,38.883333,-77,US
1,The Purge ,5.7,2013,64423650,3000000,2047,Central America,Sci-Fi,profit,361,USA,38.883333,-77,US
1,The Purge ,5.7,2013,64423650,3000000,2047,Central America,Thriller,profit,361,USA,38.883333,-77,US
1,Wall Street ,7.4,1987,43848100,15000000,192,Central America,Crime,profit,114,USA,38.883333,-77,US
1,Wall Street ,7.4,1987,43848100,15000000,192,Central America,Drama,profit,114,USA,38.883333,-77,US
1,Sense and Sensibility ,7.7,1995,42700000,16500000,159,Central America,Drama,profit,69,USA,38.883333,-77,US
1,Sense and Sensibility ,7.7,1995,42700000,16500000,159,Central America,Romance,profit,69,USA,38.883333,-77,US
1,Trekkies ,7,1997,617172,375000,65,Central America,Documentary,profit,43,USA,38.883333,-77,US
1,Sydney White ,6.3,2007,11702090,16500000,-29,Central America,Comedy,loss,72,USA,38.883333,-77,US
1,Sydney White ,6.3,2007,11702090,16500000,-29,Central America,Romance,loss,72,USA,38.883333,-77,US
1,House of Sand and Fog ,7.6,2003,13005485,15000000,-13,Central America,Drama,loss,158,USA,38.883333,-77,US
1,Dead Poets Society ,8,1989,95860116,16400000,485,Central America,Comedy,profit,96,USA,38.883333,-77,US
1,Dead Poets Society ,8,1989,95860116,16400000,485,Central America,Drama,profit,96,USA,38.883333,-77,US
1,Dumb & Dumber ,7.3,1994,127175354,16000000,695,Central America,Comedy,profit,84,USA,38.883333,-77,US
1,When Harry Met Sally... ,7.6,1989,92823600,16000000,480,Central America,Comedy,profit,114,USA,38.883333,-77,US
1,When Harry Met Sally... ,7.6,1989,92823600,16000000,480,Central America,Drama,profit,114,USA,38.883333,-77,US
1,When Harry Met Sally... ,7.6,1989,92823600,16000000,480,Central America,Romance,profit,114,USA,38.883333,-77,US
1,Dave Chappelle's Block Party ,7.2,2005,11694528,3000000,290,Central America,Comedy,profit,114,USA,38.883333,-77,US
1,Dave Chappelle's Block Party ,7.2,2005,11694528,3000000,290,Central America,Documentary,profit,114,USA,38.883333,-77,US
1,Dave Chappelle's Block Party ,7.2,2005,11694528,3000000,290,Central America,Music,profit,114,USA,38.883333,-77,US
1,The Prophecy ,6.6,1995,16115878,8000000,101,Central America,Action,profit,56,USA,38.883333,-77,US
1,The Prophecy ,6.6,1995,16115878,8000000,101,Central America,Fantasy,profit,56,USA,38.883333,-77,US
1,The Prophecy ,6.6,1995,16115878,8000000,101,Central America,Horror,profit,56,USA,38.883333,-77,US
1,The Prophecy ,6.6,1995,16115878,8000000,101,Central America,Mystery,profit,56,USA,38.883333,-77,US
1,The Prophecy ,6.6,1995,16115878,8000000,101,Central America,Thriller,profit,56,USA,38.883333,-77,US
1,Varsity Blues ,6.4,1999,52885587,16000000,231,Central America,Comedy,profit,67,USA,38.883333,-77,US
1,Varsity Blues ,6.4,1999,52885587,16000000,231,Central America,Drama,profit,67,USA,38.883333,-77,US
1,Varsity Blues ,6.4,1999,52885587,16000000,231,Central America,Romance,profit,67,USA,38.883333,-77,US
1,Varsity Blues ,6.4,1999,52885587,16000000,231,Central America,Sport,profit,67,USA,38.883333,-77,US
1,Teen Wolf Too ,3.2,1987,7888703,3000000,163,Central America,Comedy,profit,29,USA,38.883333,-77,US
1,Teen Wolf Too ,3.2,1987,7888703,3000000,163,Central America,Fantasy,profit,29,USA,38.883333,-77,US
1,Pieces of April ,7.1,2003,2360184,300000,687,Central America,Comedy,profit,131,USA,38.883333,-77,US
1,Pieces of April ,7.1,2003,2360184,300000,687,Central America,Drama,profit,131,USA,38.883333,-77,US
1,Moonrise Kingdom ,7.8,2012,45507053,16000000,184,Central America,Adventure,profit,487,USA,38.883333,-77,US
1,Moonrise Kingdom ,7.8,2012,45507053,16000000,184,Central America,Comedy,profit,487,USA,38.883333,-77,US
1,Moonrise Kingdom ,7.8,2012,45507053,16000000,184,Central America,Drama,profit,487,USA,38.883333,-77,US
1,Moonrise Kingdom ,7.8,2012,45507053,16000000,184,Central America,Romance,profit,487,USA,38.883333,-77,US
1,The Texas Chainsaw Massacre: The Beginning ,5.9,2006,39511038,16000000,147,Central America,Horror,profit,196,USA,38.883333,-77,US
1,The Young Messiah ,5.4,2016,6462576,18500000,-65,Central America,Drama,loss,24,USA,38.883333,-77,US
1,The Master of Disguise ,3.3,2002,40363530,16000000,152,Central America,Comedy,profit,56,USA,38.883333,-77,US
1,The Master of Disguise ,3.3,2002,40363530,16000000,152,Central America,Family,profit,56,USA,38.883333,-77,US
1,Charlie Bartlett ,7,2007,3950294,12000000,-67,Central America,Comedy,loss,146,USA,38.883333,-77,US
1,Charlie Bartlett ,7,2007,3950294,12000000,-67,Central America,Drama,loss,146,USA,38.883333,-77,US
1,Charlie Bartlett ,7,2007,3950294,12000000,-67,Central America,Romance,loss,146,USA,38.883333,-77,US
1,Locker 13 ,4.8,2014,2468,300000,-99,Central America,Thriller,loss,10,USA,38.883333,-77,US
1,8 Heads in a Duffel Bag ,5.3,1997,3559990,3000000,19,Central America,Comedy,profit,30,USA,38.883333,-77,US
1,8 Heads in a Duffel Bag ,5.3,1997,3559990,3000000,19,Central America,Crime,profit,30,USA,38.883333,-77,US
1,The Roommate ,4.8,2011,37300107,16000000,133,Central America,Drama,profit,138,USA,38.883333,-77,US
1,The Roommate ,4.8,2011,37300107,16000000,133,Central America,Horror,profit,138,USA,38.883333,-77,US
1,The Roommate ,4.8,2011,37300107,16000000,133,Central America,Thriller,profit,138,USA,38.883333,-77,US
1,Joe Dirt ,5.9,2001,27087695,17700000,53,Central America,Adventure,profit,78,USA,38.883333,-77,US
1,Joe Dirt ,5.9,2001,27087695,17700000,53,Central America,Comedy,profit,78,USA,38.883333,-77,US
1,Joe Dirt ,5.9,2001,27087695,17700000,53,Central America,Drama,profit,78,USA,38.883333,-77,US
1,Married Life ,6.3,2007,1506998,12000000,-87,Central America,Crime,loss,121,USA,38.883333,-77,US
1,Married Life ,6.3,2007,1506998,12000000,-87,Central America,Drama,loss,121,USA,38.883333,-77,US
1,Married Life ,6.3,2007,1506998,12000000,-87,Central America,Romance,loss,121,USA,38.883333,-77,US
1,Happiness ,7.8,1998,3000000,3000000,0,Central America,Comedy,profit,148,USA,38.883333,-77,US
1,Happiness ,7.8,1998,3000000,3000000,0,Central America,Drama,profit,148,USA,38.883333,-77,US
1,The Women ,4.9,2008,26896744,16500000,63,Central America,Comedy,profit,124,USA,38.883333,-77,US
1,The Women ,4.9,2008,26896744,16500000,63,Central America,Drama,profit,124,USA,38.883333,-77,US
1,Brother ,7.2,2000,447750,10000000,-96,Central America,Crime,loss,81,USA,38.883333,-77,US
1,Brother ,7.2,2000,447750,10000000,-96,Central America,Drama,loss,81,USA,38.883333,-77,US
1,Brother ,7.2,2000,447750,10000000,-96,Central America,Thriller,loss,81,USA,38.883333,-77,US
1,Boys and Girls ,5.3,2000,20627372,16000000,29,Central America,Comedy,profit,67,USA,38.883333,-77,US
1,Boys and Girls ,5.3,2000,20627372,16000000,29,Central America,Drama,profit,67,USA,38.883333,-77,US
1,Boys and Girls ,5.3,2000,20627372,16000000,29,Central America,Romance,profit,67,USA,38.883333,-77,US
1,Black Snake Moan ,7,2006,9396487,15000000,-37,Central America,Drama,loss,197,USA,38.883333,-77,US
1,Black Snake Moan ,7,2006,9396487,15000000,-37,Central America,Music,loss,197,USA,38.883333,-77,US
1,Jennifer's Body ,5.1,2009,16204793,16000000,1,Central America,Comedy,profit,300,USA,38.883333,-77,US
1,Jennifer's Body ,5.1,2009,16204793,16000000,1,Central America,Fantasy,profit,300,USA,38.883333,-77,US
1,Jennifer's Body ,5.1,2009,16204793,16000000,1,Central America,Horror,profit,300,USA,38.883333,-77,US
1,November ,5.5,2004,191309,150000,28,Central America,Drama,profit,43,USA,38.883333,-77,US
1,November ,5.5,2004,191309,150000,28,Central America,Mystery,profit,43,USA,38.883333,-77,US
1,November ,5.5,2004,191309,150000,28,Central America,Thriller,profit,43,USA,38.883333,-77,US
1,Love's Abiding Joy ,7.2,2006,252726,3000000,-92,Central America,Drama,loss,5,USA,38.883333,-77,US
1,Love's Abiding Joy ,7.2,2006,252726,3000000,-92,Central America,Family,loss,5,USA,38.883333,-77,US
1,Love's Abiding Joy ,7.2,2006,252726,3000000,-92,Central America,Western,loss,5,USA,38.883333,-77,US
1,Bachelorette ,5.3,2012,418268,3000000,-86,Central America,Comedy,loss,156,USA,38.883333,-77,US
1,Bachelorette ,5.3,2012,418268,3000000,-86,Central America,Romance,loss,156,USA,38.883333,-77,US
1,Tim and Eric's Billion Dollar Movie ,5.3,2012,200803,3000000,-93,Central America,Comedy,loss,82,USA,38.883333,-77,US
1,My Stepmother Is an Alien ,5.2,1988,13854000,20000000,-31,Central America,Comedy,loss,15,USA,38.883333,-77,US
1,My Stepmother Is an Alien ,5.2,1988,13854000,20000000,-31,Central America,Romance,loss,15,USA,38.883333,-77,US
1,My Stepmother Is an Alien ,5.2,1988,13854000,20000000,-31,Central America,Sci-Fi,loss,15,USA,38.883333,-77,US
1,Philadelphia ,7.7,1993,77324422,26000000,197,Central America,Drama,profit,68,USA,38.883333,-77,US
1,Urbania ,7,2000,1027119,225000,356,Central America,Drama,profit,38,USA,38.883333,-77,US
1,Duets ,6,2000,4734235,15000000,-68,Central America,Comedy,loss,65,USA,38.883333,-77,US
1,Duets ,6,2000,4734235,15000000,-68,Central America,Drama,loss,65,USA,38.883333,-77,US
1,Duets ,6,2000,4734235,15000000,-68,Central America,Music,loss,65,USA,38.883333,-77,US
1,Chain Letter ,4.1,2009,143000,5000000,-97,Central America,Horror,loss,63,USA,38.883333,-77,US
1,Chain Letter ,4.1,2009,143000,5000000,-97,Central America,Thriller,loss,63,USA,38.883333,-77,US
1,Detroit Rock City ,6.8,1999,4193025,15000000,-72,Central America,Comedy,loss,42,USA,38.883333,-77,US
1,Detroit Rock City ,6.8,1999,4193025,15000000,-72,Central America,Music,loss,42,USA,38.883333,-77,US
1,Short Cut to Nirvana: Kumbh Mela ,7.2,2004,381225,200000,91,Central America,Documentary,profit,15,USA,38.883333,-77,US
1,Tanner Hall ,5.9,2009,5005,3000000,-100,Central America,Drama,loss,21,USA,38.883333,-77,US
1,Dirty Grandpa ,6,2016,35537564,11500000,209,Central America,Comedy,profit,158,USA,38.883333,-77,US
1,Boynton Beach Club ,6.5,2005,3123749,1500000,108,Central America,Comedy,profit,35,USA,38.883333,-77,US
1,Boynton Beach Club ,6.5,2005,3123749,1500000,108,Central America,Romance,profit,35,USA,38.883333,-77,US
1,High School Musical 3: Senior Year ,4.5,2008,90556401,11000000,723,Central America,Comedy,profit,128,USA,38.883333,-77,US
1,High School Musical 3: Senior Year ,4.5,2008,90556401,11000000,723,Central America,Drama,profit,128,USA,38.883333,-77,US
1,High School Musical 3: Senior Year ,4.5,2008,90556401,11000000,723,Central America,Family,profit,128,USA,38.883333,-77,US
1,High School Musical 3: Senior Year ,4.5,2008,90556401,11000000,723,Central America,Music,profit,128,USA,38.883333,-77,US
1,High School Musical 3: Senior Year ,4.5,2008,90556401,11000000,723,Central America,Musical,profit,128,USA,38.883333,-77,US
1,High School Musical 3: Senior Year ,4.5,2008,90556401,11000000,723,Central America,Romance,profit,128,USA,38.883333,-77,US
1,Soul Plane ,4.4,2004,13922211,16000000,-13,Central America,Comedy,loss,75,USA,38.883333,-77,US
1,Hustle & Flow ,7.4,2005,22201636,8000000,178,Central America,Crime,profit,159,USA,38.883333,-77,US
1,Hustle & Flow ,7.4,2005,22201636,8000000,178,Central America,Drama,profit,159,USA,38.883333,-77,US
1,Hustle & Flow ,7.4,2005,22201636,8000000,178,Central America,Music,profit,159,USA,38.883333,-77,US
1,Shade ,6.4,2003,10696,6800000,-100,Central America,Crime,loss,25,USA,38.883333,-77,US
1,Shade ,6.4,2003,10696,6800000,-100,Central America,Thriller,loss,25,USA,38.883333,-77,US
1,Vamps ,5.1,2012,2964,16000000,-100,Central America,Comedy,loss,54,USA,38.883333,-77,US
1,Vamps ,5.1,2012,2964,16000000,-100,Central America,Horror,loss,54,USA,38.883333,-77,US
1,Vamps ,5.1,2012,2964,16000000,-100,Central America,Romance,loss,54,USA,38.883333,-77,US
1,The Homesman ,6.6,2014,2428883,16000000,-85,Central America,Drama,loss,208,USA,38.883333,-77,US
1,The Homesman ,6.6,2014,2428883,16000000,-85,Central America,Western,loss,208,USA,38.883333,-77,US
1,Cruel Intentions ,6.9,1999,38201895,10500000,264,Central America,Drama,profit,101,USA,38.883333,-77,US
1,Cruel Intentions ,6.9,1999,38201895,10500000,264,Central America,Romance,profit,101,USA,38.883333,-77,US
1,Beverly Hills Cop ,7.3,1984,234760500,14000000,1577,Central America,Action,profit,94,USA,38.883333,-77,US
1,Beverly Hills Cop ,7.3,1984,234760500,14000000,1577,Central America,Comedy,profit,94,USA,38.883333,-77,US
1,Beverly Hills Cop ,7.3,1984,234760500,14000000,1577,Central America,Crime,profit,94,USA,38.883333,-77,US
1,3 Men and a Baby ,5.9,1987,167780960,11000000,1425,Central America,Comedy,profit,21,USA,38.883333,-77,US
1,3 Men and a Baby ,5.9,1987,167780960,11000000,1425,Central America,Drama,profit,21,USA,38.883333,-77,US
1,3 Men and a Baby ,5.9,1987,167780960,11000000,1425,Central America,Family,profit,21,USA,38.883333,-77,US
1,Invaders from Mars ,5.5,1986,4884663,12000000,-59,Central America,Horror,loss,52,USA,38.883333,-77,US
1,Invaders from Mars ,5.5,1986,4884663,12000000,-59,Central America,Sci-Fi,loss,52,USA,38.883333,-77,US
1,Roger & Me ,7.5,1989,6706368,160000,4091,Central America,Documentary,profit,40,USA,38.883333,-77,US
1,A Haunted House ,5.1,2013,40041683,2500000,1502,Central America,Comedy,profit,129,USA,38.883333,-77,US
1,A Haunted House ,5.1,2013,40041683,2500000,1502,Central America,Fantasy,profit,129,USA,38.883333,-77,US
1,2016: Obama's America ,5.1,2012,33349949,2500000,1234,Central America,Documentary,profit,30,USA,38.883333,-77,US
1,That Thing You Do! ,6.9,1996,25809813,26000000,-1,Central America,Comedy,loss,75,USA,38.883333,-77,US
1,That Thing You Do! ,6.9,1996,25809813,26000000,-1,Central America,Drama,loss,75,USA,38.883333,-77,US
1,That Thing You Do! ,6.9,1996,25809813,26000000,-1,Central America,Music,loss,75,USA,38.883333,-77,US
1,Tomcats ,5.3,2001,13558739,11000000,23,Central America,Comedy,profit,75,USA,38.883333,-77,US
1,The Yellow Handkerchief ,6.8,2008,317040,15500000,-98,Central America,Drama,loss,60,USA,38.883333,-77,US
1,The Yellow Handkerchief ,6.8,2008,317040,15500000,-98,Central America,Romance,loss,60,USA,38.883333,-77,US
1,The Lords of Salem ,5.1,2012,1163508,2500000,-53,Central America,Drama,loss,234,USA,38.883333,-77,US
1,The Lords of Salem ,5.1,2012,1163508,2500000,-53,Central America,Fantasy,loss,234,USA,38.883333,-77,US
1,The Lords of Salem ,5.1,2012,1163508,2500000,-53,Central America,Horror,loss,234,USA,38.883333,-77,US
1,The Lords of Salem ,5.1,2012,1163508,2500000,-53,Central America,Thriller,loss,234,USA,38.883333,-77,US
1,Lars and the Real Girl ,7.4,2007,5949693,12000000,-50,Central America,Comedy,loss,226,USA,38.883333,-77,US
1,Lars and the Real Girl ,7.4,2007,5949693,12000000,-50,Central America,Drama,loss,226,USA,38.883333,-77,US
1,Lars and the Real Girl ,7.4,2007,5949693,12000000,-50,Central America,Romance,loss,226,USA,38.883333,-77,US
1,Before Sunrise ,8.1,1995,5400000,2500000,116,Central America,Drama,profit,121,USA,38.883333,-77,US
1,Before Sunrise ,8.1,1995,5400000,2500000,116,Central America,Romance,profit,121,USA,38.883333,-77,US
1,Army of Darkness ,7.6,1992,11501093,13000000,-12,Central America,Comedy,loss,221,USA,38.883333,-77,US
1,Army of Darkness ,7.6,1992,11501093,13000000,-12,Central America,Fantasy,loss,221,USA,38.883333,-77,US
1,Army of Darkness ,7.6,1992,11501093,13000000,-12,Central America,Horror,loss,221,USA,38.883333,-77,US
1,Robot & Frank ,7.1,2012,3325638,2500000,33,Central America,Comedy,profit,252,USA,38.883333,-77,US
1,Robot & Frank ,7.1,2012,3325638,2500000,33,Central America,Crime,profit,252,USA,38.883333,-77,US
1,Robot & Frank ,7.1,2012,3325638,2500000,33,Central America,Drama,profit,252,USA,38.883333,-77,US
1,Robot & Frank ,7.1,2012,3325638,2500000,33,Central America,Sci-Fi,profit,252,USA,38.883333,-77,US
1,Gun Shy ,5.7,2000,1631839,10000000,-84,Central America,Comedy,loss,49,USA,38.883333,-77,US
